text,label
[TITLE] bé bỏ_rơi khe tường xuất_viện [TOPIC] suckhoe [COMMENT] mong 1 cuộc_sống tốt_đẹp,0
[TITLE] 5 trẻ chết_đuối ao [TOPIC] thoisu [COMMENT] buồn mong tụi siêu_thoát mong gia_đình nguôi_ngoai,0
[TITLE] dàn mừng sinh_nhật_đàm vĩnh_hưng [TOPIC] giaitri [COMMENT] hát nhạc_bolero khổ_thân hát,1
[TITLE] cuộc_sống nhạc_sĩ khiếm_thị thanh_bình [TOPIC] giaitri [COMMENT] chúc_mừng,0
[TITLE] bài_toán thầy_giáo việt báo [TOPIC] giaoduc [COMMENT] câu trả_lời đừng giải_thích,0
[TITLE] bố_con quốc_tuấn nhạc đàn [TOPIC] giaitri [COMMENT] gia_đình hành_trình phi_thường cha_con truyền_cảm_hứng sống,0
[TITLE] bé trai 4 sống đòn roi bố [TOPIC] phapluat [COMMENT] ta tái_diễn đánh_đập nhà_chức_trách xã vụ_việc thẩm_quyền báo công_an huyện haizz,0
[TITLE] bầu_đức thay hlv [TOPIC] thethao [COMMENT] chuyên_nghiệp bóng_đá chuyên_nghiệp mấy chủ clb bóng_đá mục_đích,0
[TITLE] bão hướng quảng_bình quảng_ngãi [TOPIC] thoisu [COMMENT] kinh_nghiệm thông_lệ thời_tiết việt_nam gió tây_nam mùa mưa bão_bão đi khơi hướng tây bắc bão thuòng đổ_bộ đài_loan nam trung_quốc muầ gió tây_nam yếu_bão dịch_chuyển nam lãnh_thổ việt_nam gió muầ tây_nam yếu bão nam tỉnh miền trung việt_nam hứng bão biển đông tỉnh trung_trung_bộ bắc trung_bộ người_dân kế_hoạch phòng_chống hạn_chế thiệt_hại,0
[TITLE] thơ giá 700 triệu đồng hoài_linh phổ_nhạc [TOPIC] giaitri [COMMENT] nhạc quảng_nam ấm ghê,0
[TITLE] chuột đầm lầy khổng_lồ xâm_chiếm công_viên texas [TOPIC] khoahoc [COMMENT] chuột món chuột lu,0
[TITLE] xảy trump nhiễm ncov [TOPIC] thegioi [COMMENT] chúc trump khỏe chiến_thắng,0
[TITLE] bầu_cử mỹ_biden làm_việc thượng_viện 180 [TOPIC] thegioi [COMMENT] sáng_suốt mong_muốn ngài thắng_cử theo_dõi ngài,0
[TITLE] rút 3 tỷ gửi ngân_hàng mua đất [TOPIC] kinhdoanh [COMMENT] mua đầu_tư q9 chuẩn đấy lãi nh đổi kịp bds tải_sản tất_nhiên thanh_khoản chậm tp thủ_đức hót quyết đi thôi_chúc may_mắn,0
[TITLE] brad pitt mẫu thời_trang [TOPIC] giaitri [COMMENT] đàn_ông vô_cùng lịch_lãm nam brad_pitt ng_mỹ nét chất_ý ảnh thắt,0
[TITLE] chim cổ_đỏ nuôi nhầm cúc cu [TOPIC] khoahoc [COMMENT] hóa nuôi tu_hú nuôi cúc cu,0
[TITLE] bia saigon sabeco nhái [TOPIC] kinhdoanh [COMMENT] sai_lầm kinh_doanh nghỉ táo_bạo thương_hiệu đi đà bao hậu_quả khởi_kiện sử_lý hình_sự v v bài_học ý_nghỉ dựa_dẫm lạm_dụng uy_tín thương_hiệu sai_lầm kinh_doanh,0
[TITLE] gái ấn_độ chết cưỡng_hiếp tập_thể [TOPIC] thegioi [COMMENT] ấn_độ cổ_hủ phân_biệt giai_cấp xứng vị_thế cường_quốc,0
[TITLE] 26 trẻ mồ_côi chùa ngộ_độc [TOPIC] suckhoe [COMMENT] tội_nghiệp mấy bé người_lớn ốm_đau nằm viện người_thân cạnh mồ_côi thế_này thiệt_thòi e cố_gắng sống tốt_nha e,0
[TITLE] thoát chết bánh_xe_bồn [TOPIC] otoxemay [COMMENT] 7 mấy xe_bồn trộn bê_tông tai_nạn xe trộn bê_tông,0
[TITLE] 5 trẻ chết_đuối ao [TOPIC] thoisu [COMMENT] tội_nghiệp,0
[TITLE] bất_hiếu_trọng_tội triều nguyễn [TOPIC] phapluat [COMMENT] tất_nhiên tập_tục quy_định thời xưa thời tự_nhiên thời xưa đề_cao hiếu_thuận luật quan_hệ huyết_thống_sự hiếu_thuận sợi dây chính_yếu kết_nối thế_hệ kinh_tế_thị_trường trao đi đổi đi giáo_dục kiến_thức coi nhẹ lễ_giáo sách_báo tây_phương du_nhập ngộ_nhận lầm_lẫn thèm_khát vật_chất yếu_tố trao_đổi sòng_phẳng đi thị_trường nghĩa_vụ thừa_hưởng tài_sản cha_mẹ tội bất_hiếu đòi phân_chia tài_sản ở_riêng tài_sản tỏ lễ độ,1
[TITLE] căn_hộ tỷ đồng dần biến [TOPIC] kinhdoanh [COMMENT] ôi trời 1 7 2 tỷ rẻ đấy toàn mấy đầu_cơ mua đi_bán 1 2 giá gấp đôi dân văn_phòng mua 1 lâu_dài đành quê mua may_ra thành_phố giá,0
[TITLE] bản_đồ covid 19 thế_giới [TOPIC] thegioi [COMMENT] ấn độ peru trung_quốc,0
[TITLE] căn_hộ tỷ đồng dần biến [TOPIC] kinhdoanh [COMMENT] kinh_tế 5 5 đô vàng hiện chất_lượng căn_hộ thiết_kế 5 khì chủ đầu_tư đầu_tư tiện_ích,0
[TITLE] bayern sevilla cuộc_chiến kẻ bất_bại [TOPIC] thethao [COMMENT] hy_vọng tỷ_số 8,0
[TITLE] công_ty tặng thịt lợn làm_quà trung_thu nhân_viên [TOPIC] kinhdoanh [COMMENT] công_nhân giây 6 dễ_thương thân_thiện y_như công_nhân việt_nam,0
[TITLE] binz gã phong_tình làng rap việt [TOPIC] giaitri [COMMENT] thời thế_hệ thị_hiếu âm_nhạc thế_này bảo gái yêu bad boy,0
[TITLE] 38 đường tp hcm sai [TOPIC] thoisu [COMMENT] điều_chỉnh sửa_đổi giấy_tờ hơi mệt,0
[TITLE] biệt đội áo trắng cuba đề_cử nobel hòa bình [TOPIC] thegioi [COMMENT] vô_cùng ngưỡng_mộ đất_nước con_người cu tinh_thần giúp_đỡ trong_sáng cao_cả lay_động trái_tim trái_đất rât người_dân việt_nam đồng_ý đề_cử giải nobel hòa_bình bác_sỹ xúng_đáng phần_thưởng cao_quý,0
[TITLE] cổng trường sập đè chết học_sinh [TOPIC] giaoduc [COMMENT] tội cháu,0
[TITLE] cô_giáo dừng công_tác bảo_vệ trẻ [TOPIC] giaoduc [COMMENT] gia_đình bé kẻ hung_bạo luật xử,0
[TITLE] 26 trẻ mồ_côi chùa ngộ_độc [TOPIC] suckhoe [COMMENT] thương cháu vô nằm viện mẹ lo cầu trời_phật cháu bệnh,0
[TITLE] hoài_nghi trump thuốc covid 19 thử_nghiệm [TOPIC] thegioi [COMMENT] kế_hoạch chiến_dịch bầu_cử tui đoán bữa trump tuyên_bố bệnh thuốc tuyệt_vời 3 11 ghế tổng_thống,0
[TITLE] bố_mẹ qua_đời di_chúc chia đất [TOPIC] phapluat [COMMENT] tòa giải_quyết luật,0
[TITLE] thanh_niên 16 lái ôtô tông chết hai [TOPIC] phapluat [COMMENT] hành_vi chết 2 mạng 30 tù,1
[TITLE] 5 cháu bé mẹ chăn dắt ăn_xin [TOPIC] phapluat [COMMENT] pháp_luật trừng_trị nghiêm kẻ thế_này tội bé,0
[TITLE] audi q5 sportback 2021 đối_thủ bmw x4 [TOPIC] otoxemay [COMMENT] vn có_lẽ đấu hãng xe phuộc cải_tiến q5 cũ phuộc cứng ghế dựng xe đi cứng ồn_chạy hầm chui láng hòa_lạc mặt đường bê_tông ý_định chốt lexus êm_ái nhẹ_nhàng,0
[TITLE] a phủ vai diễn kinh_điển trần_phương [TOPIC] giaitri [COMMENT] thành_kính tiễn_biệt cháu phim vợ_chồng a_phủ yêu_thích hề hoàn_thành vai diễn a_phủ kỳ_công đóng_góp lớn_lao điện_ảnh nước_nhà_kính chúc an_nghỉ cõi vĩnh_hằng,0
[TITLE] bẫy camera ghi thước phim hiếm mèo núi trung_hoa [TOPIC] khoahoc [COMMENT] dễ_thương hy_vọng phát_triển,0
[TITLE] xảy trump nhiễm ncov [TOPIC] thegioi [COMMENT] cầu_mong bình_phục,0
[TITLE] cá_voi xanh 100 [TOPIC] khoahoc [COMMENT] may bơi nhật_bản,0
[TITLE] bốn nguy_cơ lây_nhiễm covid 19 việt_nam [TOPIC] thoisu [COMMENT] đồng_tình ý_kiến nêu nghiêm_túc quy_trách_nhiệm phòng_chống dịch cộng ý_thức người_dân,0
[TITLE] 5 cháu bé mẹ chăn dắt ăn_xin [TOPIC] phapluat [COMMENT] hai gương_mặt ác_nhân,1
[TITLE] 400 triệu mua hyundai i10 vinfast fadil [TOPIC] otoxemay [COMMENT] tiêu_chí i10,0
[TITLE] 28 chịu_đựng ngực khổng_lồ [TOPIC] suckhoe [COMMENT] gia_đình suy_nghĩ ngộ_thiệt,0
[TITLE] 38 đường tp hcm sai [TOPIC] thoisu [COMMENT] ngoặc đơn thủ_tục giấy_tờ sửa đổi lun đổi phiền_hà lãng_phí bằng_cấp đổi,0
[TITLE] minh chay 500 khách_hàng mua pate chưa_thể liên_lạc [TOPIC] kinhdoanh [COMMENT] đồng_ý chủ cơ_sở trước_mắt cố_gắng tối_đa khắc_phục hậu_quả mổ_xẻ phân_tích suy_xét,0
[TITLE] 7 ngộ_độc pate_minh chay thở máy [TOPIC] suckhoe [COMMENT] khuyên ăn_chay rau củ nấm đậu mấy món chế_biến đồ mặn,0
[TITLE] 20 lionel messi gắn_bó barca [TOPIC] thethao [COMMENT] đầu giành c1 ghi đá trận tượng_trưng,0
[TITLE] bộ_đồ bay_phản_lực nhân_viên cứu_thương [TOPIC] khoahoc [COMMENT] đĩnh,0
[TITLE] 14 tác_phẩm xuất_sắc thi ảnh sinh_thái [TOPIC] khoahoc [COMMENT] vua vịt đẹp thiệt thằn lằn xanh đổi màu đẹp,0
[TITLE] brad pitt hẹn_hò người_mẫu đức 9 [TOPIC] giaitri [COMMENT] thần tượng chúc hạnh_phúc,0
[TITLE] phương_án xây cao_tốc thơ cà_mau [TOPIC] thoisu [COMMENT] phương_án 2 xong xây cao_tốc đông mỹ_tho bến tre trà vinh_sóc trăng bạc_liêu,0
[TITLE] cô_đơn đồng_cảm hoài_lâm nguyễn_văn_chung [TOPIC] giaitri [COMMENT] cuộc_sống mấy_ai thuận_buồm_xuôi_gió ôm mãi nỗi_niềm khổ thằng đàn_ông đạp sống người_thân cạnh,0
[TITLE] bản_đồ covid 19 thế_giới [TOPIC] thegioi [COMMENT] thông_tin bệnh_nhân 32 uk con_số 300 thống_kê bệnh_nhân yếu_tố dịch_tễ triệu_chứng điển_hình xét_nghiệm cách_ly xét bệnh_nhân lây_lan,0
[TITLE] đứa trẻ chết ao tưới cà_phê [TOPIC] thoisu [COMMENT] đau_lòng đi mong siêu_thoát,0
[TITLE] barca cài điều_khoản nửa tỷ usd trói chân fati [TOPIC] thethao [COMMENT] đừng đi vết xe đổ si_lùn đẩy đi clb,0
[TITLE] mắc nợ ngân_hàng vay vốn [TOPIC] kinhdoanh [COMMENT] lỗi công_ty tài_chính phân_biệt hồ_sơ vay vốn kia giả,0
[TITLE] bầu_đức thay hlv [TOPIC] thethao [COMMENT] hagl buộc thắng tphcm quyết_định số_phận 1 hiệu 2 đà_nẵng 4 hà_tĩnh 1 slna 4 bầu_đức thay_tướng hợp_lý ta thay_tướng đổi_vận thay_tướng thắng trận tphcm xì_xào tphcm tâm_lý cực_kì hưng_phấn thắng nam_định 5 1 trận hagl chiến_thắng tưng_bừng chắc_suất top8 hagl đá vui bầu tuyên_bố đá vui mua tiền_đạo hậu_vệ ngoại rimario walsh kelly memovic cầu_thủ cầu_thủ nội lò_hagl ghế dự_bị thi_đấu thay hlv liên_tục báo đoạn thể_hiện hagl mùa hagl ghi 12 bàn kiếm bốn chiến_thắng trận hòa trận thua con_số thực_dụng đá đẹp_thua để_ý con_số thống_kê hagl ghi bàn thắng 5 thẻ_vàng đứng 7 14 đội vl chú_trọng thực_dụng mác đá đẹp_thua sướng hi_vọng bầu đức_tính mùa 2020 cầu_thủ viết stt thanh_xuân trụ hạng bình_dương huy_chương tồi_tội,0
[TITLE] bắt cá ruộng đồng cạn [TOPIC] thoisu [COMMENT] ,0
[TITLE] chủ biên_sách_giáo_khoa khuyên giáo_viên phụ_huynh áp_lực [TOPIC] giaoduc [COMMENT] phụ_huynh bảo đi học kịp con_em 5 ham_chơi tiếp_thu chậm ra_hiệu sách mua cánh_diều bé làm_quen ta học 1 học 2,0
[TITLE] cô_giáo dừng công_tác bảo_vệ trẻ [TOPIC] giaoduc [COMMENT] bản_án nghiêm_minh bảo_vệ trẻ_em bạo_hành,0
[TITLE] bước_tiến diệu_kỳ trúc nhi_diệu nhi [TOPIC] suckhoe [COMMENT] chúc_mừng hai bé đội_ngũ thầy_thuốc việt_nam,0
[TITLE] bé sơ_sinh bỏ_rơi ven đường cứu [TOPIC] suckhoe [COMMENT] cơ_sở làm_việc quy_vô_tội cố_ý giết,1
[TITLE] đan trường tình_khúc vàng chinh_phục fan 20 [TOPIC] giaitri [COMMENT] mua đĩa nhạc xóm 1 đĩa chuyền kia,0
[TITLE] 10 ôtô bán_chạy hàn_quốc nửa đầu 2020 [TOPIC] otoxemay [COMMENT] bảng xếp_hạng xe_tải hyundai_porter đứng 3,0
[TITLE] 38 đường tp hcm sai [TOPIC] thoisu [COMMENT] đổi đường giấy_tờ hành_chính đổi biển,0
[TITLE] trump liên_tục ngắt biden [TOPIC] thegioi [COMMENT] hy vọng_trump rút_lui hòa_bình thế_giới yên_ổn lui ngôi_sao truyền_hình hình_ảnh,0
[TITLE] barca bảng bayern champions league [TOPIC] thethao [COMMENT] one tứ_kết double tứ_kết hattrick tứ_kết poker tứ_kết gọi_là tứ_kết,0
[TITLE] chiến_dịch mỹ_báo thù đô_đốc nhật chỉ_huy trận trân châu_cảng [TOPIC] thegioi [COMMENT] con_người kính phản_đối đánh_mỹ dốc hết_sức phục_vụ tổ_quốc phút,0
[TITLE] cổng trường sập đè chết học_sinh [TOPIC] giaoduc [COMMENT] đầu năm_học đau_lòng chia buồn_gđ cháu,0
[TITLE] 26 trẻ mồ_côi chùa ngộ_độc [TOPIC] suckhoe [COMMENT] thương mồ_côi cha_mẹ nằm viện mẹ chăm_lo an_ủi cầu_mong trời phật ban phước_lành bình_yên,0
[TITLE] 4 điểm_nóng tranh_luận trump biden [TOPIC] thegioi [COMMENT] ,0
[TITLE] 200 triệu mua i10 morning [TOPIC] otoxemay [COMMENT] 200 triệu mua trả_góp 1 xe 4 chỗ 7 chỗ tùy đi hợp_tác dịch_vụ thuê xe 1 thuê 6 8 trả_góp xe đi 22 đi tùy tốn tiền xăng tiền thuê xe tiền xăng,0
[TITLE] dj cookie monsta qua_đời 31 [TOPIC] giaitri [COMMENT] sống đối_mặt sóng_gió thăng_trầm cuộc_sống chết dễ_dàng rip,0
[TITLE] bài_toán cầu kính 7 ô vuông [TOPIC] giaoduc [COMMENT] độ 1 cạnh hình_chữ_nhật 3 479457,0
[TITLE] cặp cá_voi lưng gù thi nhảy mặt_nước [TOPIC] khoahoc [COMMENT] đơn_giản đem niềm vui bé sarah,0
[TITLE] cụ 82 sinh_viên [TOPIC] giaoduc [COMMENT] sợ trường đc,0
[TITLE] cô_giáo dừng công_tác bảo_vệ trẻ [TOPIC] giaoduc [COMMENT] tội 3 cô_giáo,0
[TITLE] bắt cá_hái rau_dại mưu_sinh sài gòn [TOPIC] thoisu [COMMENT] cuộc_sống bình_dị,0
[TITLE] barca bảng bayern champions league [TOPIC] thethao [COMMENT] kịch_bản,0
[TITLE] trò_biến vỏ mì tôm thành túi_xách [TOPIC] giaoduc [COMMENT] ấn_tượng tưởng_chừng đi ô_nhiễm môi_trường tận_dụng sản_phẩm pha_trộn màu_sắc nghệ_thuật chúc e ý_tưởng sáng_tạo,0
[TITLE] thoát nhốt cốp ôtô [TOPIC] otoxemay [COMMENT] hiểu_ích cám_ơn,0
[TITLE] chiến_dịch trump sa_vũng lầy covid 19 [TOPIC] thegioi [COMMENT] bài_học xem_thường dịch,0
[TITLE] đạo_diễn phim ròm sợ tung hô [TOPIC] giaitri [COMMENT] quá_khứ tương_lai khiêm_tốn giúp ta tiến chìa_khóa thành_công năng_lực chúc_mừng phim ròm,0
[TITLE] lão 67 tay_không hạ gục gã hàng_xóm [TOPIC] phapluat [COMMENT] học võ_bấy dịp thực_hành uổng công_rèn_luyện,0
[TITLE] 17 lây_nhiễm ncov cộng_đồng [TOPIC] suckhoe [COMMENT] tốt_đẹp dân yên_tâm,0
[TITLE] quảng_nam ngộ_độc pate_minh chay [TOPIC] suckhoe [COMMENT] thời_buổi công_nghệ_thông_tin đọc báo cập_nhật thông_tin,0
[TITLE] cảnh_sát internet phạt xe_máy độ ống xả [TOPIC] otoxemay [COMMENT] mấy xe winne xả mặt ống xả_độ nguyên,0
[TITLE] 5 cháu bé mẹ chăn dắt ăn_xin [TOPIC] phapluat [COMMENT] mẹ khốn_nạn thế_này tả nổi thương may_mà cháu thoát khốn,1
[TITLE] bartomeu messi đi [TOPIC] thethao [COMMENT] 1 thất_bại 0 đ bc bánthứ 2 m10 chả coi_trọng bc lắm đượcthứ 3 clb bắt_buộc lỗ tiền lương hđ m10 bao thành_tích tương_xứng tiền_lương hy_vọng kéo 1 cục_diện 4 viễn_cảnh 0 đ m10_quyết đi bc chả mùa vội_tưởng bở,0
[TITLE] 7 ngộ_độc pate_minh chay thở máy [TOPIC] suckhoe [COMMENT] ko đùa thực_phẩm miệng mong nhà_sản_xuất thận_trọng,0
[TITLE] armenia công_bố ảnh cường_kích bắn rơi [TOPIC] thegioi [COMMENT] tình_hình tệ đấy azerbijan tuyên_bố tiêu_diệt s300 amernia s kịp bắn phát đi tong,0
[TITLE] hyundai i10 sedan fadil [TOPIC] otoxemay [COMMENT] mua fadin chất_lượng trang_bị an_toàn gửi xe tiền bảo_hành 5 nam tiêu_chuẩn châu_âu,0
[TITLE] brad pitt hẹn_hò người_mẫu đức 9 [TOPIC] giaitri [COMMENT] chàng gấp đôi nàng xứng đôi,0
[TITLE] học_sinh thpt điện_thoại học [TOPIC] giaoduc [COMMENT] ko phục_vụ học_tập trc h học thu_thập tài_liệu trc học học truyền_đạt kiến_thức thảo_luận tài_liệu trc e đt phút đoán google hiệu_quả tìm_kiếm thông_tin đọc sàng_lọc thông_tin mạng_nhiễu_loạn mn,0
[TITLE] căng lưới 10 m ngăn_voọc cắn [TOPIC] thoisu [COMMENT] tốn tiền hiệu_quả chờ,0
[TITLE] bé trai 4 sống đòn roi bố [TOPIC] phapluat [COMMENT] khổ_sao chính_quyền dễ_dàng cháu hành_vi dân_sự bạo_hành lẽ_ra cháu chính_quyền can_thiệp triệt_để thông_báo đầu cháu bớt khổ tội_nghiệp cháu,0
[TITLE] hyundai i10 sedan fadil [TOPIC] otoxemay [COMMENT] chủ_yếu đi gia_đình kết_hợp i10 sedan cốp tiện hy_vọng fadil sedan khuyên_bác ngược_lại fadil,0
[TITLE] 23 tù bác_sĩ mỹ_quay lén bệnh_nhi nam [TOPIC] phapluat [COMMENT] đừng đùa luật_pháp_mỹ nghiêm_khắc,0
[TITLE] dàn sao_diện đồ hở ngực thảm_đỏ venice [TOPIC] giaitri [COMMENT] châu_á vẽ đẹp phụ_nữ á_đông quen mắt chút,0
[TITLE] chàng trai 30 khối b [TOPIC] giaoduc [COMMENT] giỏi lắm tuyệt_vời tự_hào chúc_mừng cháu gia_đình mong cháu phấn_đấu thầy_thuốc giỏi,0
[TITLE] doanh_nghiệp cầu_cứu vướng tiền đất 5 7 [TOPIC] kinhdoanh [COMMENT] công_khai minh_bạch giấy_tờ bảo_đảm đầy_đủ dự_án đầu cơ_sở tổ_chức tham_gia quy_định nhùng_nhằng kéo_dài,0
[TITLE] 26 trẻ mồ_côi chùa ngộ_độc [TOPIC] suckhoe [COMMENT] thương mong chóng khỏe,0
[TITLE] barca bảng bayern champions league [TOPIC] thethao [COMMENT] câu đòi món nợ hư_cấu liverpool bayern cửa barcelona mà_còn bản_lĩnh,1
[TITLE] bé trai xanh tím ngộ_độc_nghi củ dền [TOPIC] suckhoe [COMMENT] mẹ câu thuốc_bổ hại sức_khỏe rút kinh_nghiệm vừa_phải liều_lượng,0
[TITLE] thủy điện xả lũ [TOPIC] thoisu [COMMENT] cảnh hạn_hán xót_xa rừng đầu hồ hòa kênh_mương thủy_lợi,0
[TITLE] cử_tri mỹ gốc việt phát khóc trump nhiễm ncov [TOPIC] thegioi [COMMENT] trump nhiễm covid ta lo_ngại vận_động tranh_cử tranh_luận biden hồi_phục nhanh_chóng chứng_tỏ covid ghê_gớm lắm lối sống lành_mạnh bệnh sẵn ngườị con_số bầu trump bệnh theo_dõi biến_động kinh_tế tài_chính trump nhẹ tình_hình đi dấu_hiệu tiêu_cực phát_biểu trump thị_trường_chứng_khoán suy_sụp,0
[TITLE] bài_tập vòng đẹp [TOPIC] suckhoe [COMMENT] hlv dễ_dàng,0
[TITLE] chương_trình lớp 1 xác_đáng [TOPIC] giaoduc [COMMENT] đơn_giản bé học lớp 1 học kịp nổi chương_trình,0
[TITLE] bắt cá ruộng đồng cạn [TOPIC] thoisu [COMMENT] hồ ao ruộng bắt cá,0
[TITLE] cá mặt trăng_hiếm chết_ngạt đè [TOPIC] khoahoc [COMMENT] ác nhân_ắt ác báo,0
[TITLE] bệnh_viện trạm biến_áp ngập mưa [TOPIC] thoisu [COMMENT] thiết_kế ct tham_khảo đỉnh lũ lịch_sử tham_khảo đỉnh ngập lịch_sử,0
[TITLE] chuyên_gia nước_ngoài nhập_cảnh nhiễm ncov [TOPIC] suckhoe [COMMENT] cách_ly 15 dương_tính 1 âm_tính dự_định cách_ly 6 chẳng trốn covid nguy_hiểm khẩn cơ_quan xem_xét kéo_dài cách_ly tối_thiểu 14 dân đỡ lo,0
[TITLE] chiến_dịch mỹ_báo thù đô_đốc nhật chỉ_huy trận trân châu_cảng [TOPIC] thegioi [COMMENT] trận đánh mỹ_nhật thái_bình_dương khoái đọc wiki,0
[TITLE] bè kiến_lửa trôi_nổi phố bão [TOPIC] khoahoc [COMMENT] loài kiến sẵn gen di_truyền dự_báo thời_tiết,0
[TITLE] cô_đơn đồng_cảm hoài_lâm nguyễn_văn_chung [TOPIC] giaitri [COMMENT] có_lẽ chất_nhạc ns nguyễn_văn_chung đỉnh vơi hit nhật_ký mẹ ca giai_điệu đặc_sắc lắm giọng hoài_lâm hát nâng cảm_xúc chúc 2 chàng trai tài_hoa thành_công,0
[TITLE] cơn_sốt thực_phẩm đen [TOPIC] kinhdoanh [COMMENT] lạ mắt mùi_vị màu bình_thường than tre uống than_hoạt_tính cầm tiêu_chảy than tre,0
[TITLE] ăn_trộm nửa chó đêm [TOPIC] phapluat [COMMENT] chó tiền ae tiền bắt phạt hành_chính phạt tù_hỏi dân_ức_chế bắt đánh te tua,1
[TITLE] án_mạng tiệc sinh_nhật nữ sinh [TOPIC] phapluat [COMMENT] sinh_nhật buồn,0
[TITLE] đỗ mạnh_cường sáu đi nghỉ_dưỡng [TOPIC] giaitri [COMMENT] ngưỡng_mộ việc_làm thiện_nguyện mạnh_cường,0
[TITLE] diệu hiền_trang bích_liễu xúc_động gặp_gỡ kim_cương [TOPIC] giaitri [COMMENT] yêu quý kim_cương cô_lệ thủy,0
[TITLE] bé trai kẹt dương_vật khóa quần [TOPIC] suckhoe [COMMENT] ca thốn đau,0
[TITLE] bé trai 4 sống đòn roi bố [TOPIC] phapluat [COMMENT] con_cái thương chẳng tội,0
[TITLE] mắc nợ ngân_hàng vay vốn [TOPIC] kinhdoanh [COMMENT] đề_xuất quy_định cmnd ngân_hàng quyền tra_soát cổng thông_tin tín_dụng quốc_gia cic kiểm_tra sức khỏe định_kỳ phát_hiện bệnh trường_hợp đi vay vốn ngân_hàng khởi_nghiệp té_ngửa mắc nợ xấu,0
[TITLE] bé trai túi_tiền tạp_hóa [TOPIC] phapluat [COMMENT] tội thằng cháu trai mong đàn_bà nhất_thời thành tham_lam xấu một_mình dẫn_dắt đứa cháu,1
[TITLE] bale khí chất_real tottenham [TOPIC] thethao [COMMENT] khả_năng chấn_thương tái_phát thường_xuyên đá,0
[TITLE] 800 triệu mua mercedes a200 2016 [TOPIC] otoxemay [COMMENT] tiền mua xe hàn xài ôm xe đức nuôi xe mua xe hàn_tập đi 1 2 đổi xe_nhật tập xe hàn quen tay_lái đổi xe_nhật rành xe,0
[TITLE] cá_sấu trăm chết [TOPIC] khoahoc [COMMENT] cá sấu ri gọi_là sấu hại tuyệt,0
[TITLE] chùm ảnh động_vật hài_hước [TOPIC] khoahoc [COMMENT] yêu 3,0
[TITLE] dàn đẹp vui trẻ_em mùa trung_thu [TOPIC] giaitri [COMMENT] việc_làm ý_nghĩa mong_mùa trung_thu bình_an vui_tươi hạnh_phúc,0
[TITLE] cá_sấu nhịn thở chờ cá trê chui miệng [TOPIC] khoahoc [COMMENT] tưởng con_người lừa_lọc ngờ tinh_quái kiên_chì,0
[TITLE] bầu_cử mỹ hàng nghìn tuần_hành ủng_hộ trump [TOPIC] thegioi [COMMENT] chúc sức_khỏe bình_yên,0
[TITLE] bản_đồ covid 19 thế_giới [TOPIC] thegioi [COMMENT] việt_nam nối vòng_tay đồng_lòng đồng_sức chống dịch 1 thế_giới cố cố,0
[TITLE] bia saigon sabeco nhái [TOPIC] kinhdoanh [COMMENT] coi_thường pháp_luật hôm_nay kỹ toàn uống bia giả hệ_thống phân_phối,0
[TITLE] bão áp sát khu_vực quảng_bình quảng_nam [TOPIC] thoisu [COMMENT] huế gió dần,0
[TITLE] buồn làm_chi ơi_khúc tâm_tình hoài_lâm [TOPIC] giaitri [COMMENT] vội_vã trôi đi tuổi_trẻ chẳng đôi vấp_ngã mạnh_mẽ đứng quênnhưng nhớlâu thế_mã ngỡnhư hôm_qua rời cuộc_sống xa_hoabỏ hào_quang lấp lánhchẳng cánhsống đời an_nhiên lâm đừng muộn phiềncuộc_đời lắmhạnh_phúc nắmnơi đường,0
[TITLE] 400 triệu attrage soluto [TOPIC] otoxemay [COMMENT] soluto tiện_nghi đầy_đủ khóa thông_minh camera cảm_biến lùi đợt soluto 50 phí trước_bạ rẻ dòng xe nhập,0
[TITLE] thành lũy một_lòng một_dạ trump [TOPIC] thegioi [COMMENT] dồn phiếu trump,0
[TITLE] butt heads [TOPIC] giaoduc [COMMENT] butt heads v disputethanks teacher,0
[TITLE] bão hướng quảng_bình quảng_ngãi [TOPIC] thoisu [COMMENT] bão mưa nhỏ_nhỏ,0
[TITLE] nữ_sinh đình_chỉ học đánh [TOPIC] giaoduc [COMMENT] dọn vệ_sinh lau_chùi bàn_ghế học_sinh dài_tí lao_công nhà_trường bớt nhọc tụi nghỉ học tổ gánh gia_đình xh gọi phụ_huynh làm_phiền phụ_huynh trách_nhiệm giáo_dục phụ_huynh ỷ_lại phó_thác nhà_trường quên vai_trò trách_nhiệm chăm_chăm đi học thầy_cô_giáo ăn_hiếp tố_cáo mạng xh chỉ_tội đội_ngũ giáo_viên trách_nhiệm,0
[TITLE] diễn_đạt sinh gia_đình giàu_có [TOPIC] giaoduc [COMMENT] this sentence is only understood by_local and_not popular you d better off saying straight to the point like he was born in a rich upper class family or he was born in a family with all_bells and_whistles people will definitely get it right away,0
[TITLE] 20 lionel messi gắn_bó barca [TOPIC] thethao [COMMENT] tiến kỉ_lục pele số_phận thử_thách messi khắc_nghiệt chùn messi messi kỉ_lục vua bóng_đá pele vinh_quang messi tuyệt_vời messi,0
[TITLE] thoát chết bánh_xe_bồn [TOPIC] otoxemay [COMMENT] thi sát_hạch lái_xe hạng giao công_an phụ_trách,0
